"","Site","Date","Loadflex_P_est_kg.d","Discharge","P","P_loads"
"21423","Onyx River at Lake Vanda Weir",1999-05-31,744.217050911186,0,NA,NA
"21424","Onyx River at Lake Vanda Weir",1999-06-01,744.81821651597,0,NA,NA
"21425","Onyx River at Lake Vanda Weir",1999-06-02,745.419382120754,0,NA,NA
"21426","Onyx River at Lake Vanda Weir",1999-06-03,746.020547725538,0,NA,NA
"21427","Onyx River at Lake Vanda Weir",1999-06-04,746.621713330322,0,NA,NA
"21428","Onyx River at Lake Vanda Weir",1999-06-05,747.222878935106,0,NA,NA
"21429","Onyx River at Lake Vanda Weir",1999-06-06,747.82404453989,0,NA,NA
"21430","Onyx River at Lake Vanda Weir",1999-06-07,748.425210144674,0,NA,NA
"21431","Onyx River at Lake Vanda Weir",1999-06-08,749.026375749457,0,NA,NA
"21432","Onyx River at Lake Vanda Weir",1999-06-09,749.627541354241,0,NA,NA
"21433","Onyx River at Lake Vanda Weir",1999-06-10,750.228706959025,0,NA,NA
"21434","Onyx River at Lake Vanda Weir",1999-06-11,750.829872563809,0,NA,NA
"21435","Onyx River at Lake Vanda Weir",1999-06-12,751.431038168593,0,NA,NA
"21436","Onyx River at Lake Vanda Weir",1999-06-13,752.032203773377,0,NA,NA
"21437","Onyx River at Lake Vanda Weir",1999-06-14,752.633369378161,0,NA,NA
"21438","Onyx River at Lake Vanda Weir",1999-06-15,753.234534982945,0,NA,NA
"21439","Onyx River at Lake Vanda Weir",1999-06-16,753.835700587729,0,NA,NA
"21440","Onyx River at Lake Vanda Weir",1999-06-17,754.436866192513,0,NA,NA
"21441","Onyx River at Lake Vanda Weir",1999-06-18,755.038031797297,0,NA,NA
"21442","Onyx River at Lake Vanda Weir",1999-06-19,755.639197402081,0,NA,NA
"21443","Onyx River at Lake Vanda Weir",1999-06-20,756.240363006865,0,NA,NA
"21444","Onyx River at Lake Vanda Weir",1999-06-21,756.841528611649,0,NA,NA
"21445","Onyx River at Lake Vanda Weir",1999-06-22,757.442694216433,0,NA,NA
"21446","Onyx River at Lake Vanda Weir",1999-06-23,758.043859821216,0,NA,NA
"21447","Onyx River at Lake Vanda Weir",1999-06-24,758.645025426,0,NA,NA
"21448","Onyx River at Lake Vanda Weir",1999-06-25,759.246191030784,0,NA,NA
"21449","Onyx River at Lake Vanda Weir",1999-06-26,759.847356635568,0,NA,NA
"21450","Onyx River at Lake Vanda Weir",1999-06-27,760.448522240352,0,NA,NA
"21451","Onyx River at Lake Vanda Weir",1999-06-28,761.049687845136,0,NA,NA
"21452","Onyx River at Lake Vanda Weir",1999-06-29,761.65085344992,0,NA,NA
"21453","Onyx River at Lake Vanda Weir",1999-06-30,762.252019054704,0,NA,NA
"21454","Onyx River at Lake Vanda Weir",1999-07-01,762.853184659488,0,NA,NA
"21455","Onyx River at Lake Vanda Weir",1999-07-02,763.454350264272,0,NA,NA
"21456","Onyx River at Lake Vanda Weir",1999-07-03,764.055515869056,0,NA,NA
"21457","Onyx River at Lake Vanda Weir",1999-07-04,764.65668147384,0,NA,NA
"21458","Onyx River at Lake Vanda Weir",1999-07-05,765.257847078623,0,NA,NA
"21459","Onyx River at Lake Vanda Weir",1999-07-06,765.859012683407,0,NA,NA
"21460","Onyx River at Lake Vanda Weir",1999-07-07,766.460178288191,0,NA,NA
"21461","Onyx River at Lake Vanda Weir",1999-07-08,767.061343892975,0,NA,NA
"21462","Onyx River at Lake Vanda Weir",1999-07-09,767.662509497759,0,NA,NA
"21463","Onyx River at Lake Vanda Weir",1999-07-10,768.263675102543,0,NA,NA
"21464","Onyx River at Lake Vanda Weir",1999-07-11,768.864840707327,0,NA,NA
"21465","Onyx River at Lake Vanda Weir",1999-07-12,769.466006312111,0,NA,NA
"21466","Onyx River at Lake Vanda Weir",1999-07-13,770.067171916895,0,NA,NA
"21467","Onyx River at Lake Vanda Weir",1999-07-14,770.668337521679,0,NA,NA
"21468","Onyx River at Lake Vanda Weir",1999-07-15,771.269503126463,0,NA,NA
"21469","Onyx River at Lake Vanda Weir",1999-07-16,771.870668731247,0,NA,NA
"21470","Onyx River at Lake Vanda Weir",1999-07-17,772.47183433603,0,NA,NA
"21471","Onyx River at Lake Vanda Weir",1999-07-18,773.072999940814,0,NA,NA
"21472","Onyx River at Lake Vanda Weir",1999-07-19,773.674165545598,0,NA,NA
"21473","Onyx River at Lake Vanda Weir",1999-07-20,774.275331150382,0,NA,NA
"21474","Onyx River at Lake Vanda Weir",1999-07-21,774.876496755166,0,NA,NA
"21475","Onyx River at Lake Vanda Weir",1999-07-22,775.47766235995,0,NA,NA
"21476","Onyx River at Lake Vanda Weir",1999-07-23,776.078827964734,0,NA,NA
"21477","Onyx River at Lake Vanda Weir",1999-07-24,776.679993569518,0,NA,NA
"21478","Onyx River at Lake Vanda Weir",1999-07-25,777.281159174302,0,NA,NA
"21479","Onyx River at Lake Vanda Weir",1999-07-26,777.882324779086,0,NA,NA
"21480","Onyx River at Lake Vanda Weir",1999-07-27,778.48349038387,0,NA,NA
"21481","Onyx River at Lake Vanda Weir",1999-07-28,779.084655988654,0,NA,NA
"21482","Onyx River at Lake Vanda Weir",1999-07-29,779.685821593438,0,NA,NA
"21483","Onyx River at Lake Vanda Weir",1999-07-30,780.286987198222,0,NA,NA
"21484","Onyx River at Lake Vanda Weir",1999-07-31,780.888152803006,0,NA,NA
"21485","Onyx River at Lake Vanda Weir",1999-08-01,781.48931840779,0,NA,NA
"21486","Onyx River at Lake Vanda Weir",1999-08-02,782.090484012573,0,NA,NA
"21487","Onyx River at Lake Vanda Weir",1999-08-03,782.691649617357,0,NA,NA
"21488","Onyx River at Lake Vanda Weir",1999-08-04,783.292815222141,0,NA,NA
"21489","Onyx River at Lake Vanda Weir",1999-08-05,783.893980826925,0,NA,NA
"21490","Onyx River at Lake Vanda Weir",1999-08-06,784.495146431709,0,NA,NA
"21491","Onyx River at Lake Vanda Weir",1999-08-07,785.096312036493,0,NA,NA
"21492","Onyx River at Lake Vanda Weir",1999-08-08,785.697477641277,0,NA,NA
"21493","Onyx River at Lake Vanda Weir",1999-08-09,786.298643246061,0,NA,NA
"21494","Onyx River at Lake Vanda Weir",1999-08-10,786.899808850845,0,NA,NA
"21495","Onyx River at Lake Vanda Weir",1999-08-11,787.500974455629,0,NA,NA
"21496","Onyx River at Lake Vanda Weir",1999-08-12,788.102140060413,0,NA,NA
"21497","Onyx River at Lake Vanda Weir",1999-08-13,788.703305665197,0,NA,NA
"21498","Onyx River at Lake Vanda Weir",1999-08-14,789.304471269981,0,NA,NA
"21499","Onyx River at Lake Vanda Weir",1999-08-15,789.905636874764,0,NA,NA
"21500","Onyx River at Lake Vanda Weir",1999-08-16,790.506802479548,0,NA,NA
"21501","Onyx River at Lake Vanda Weir",1999-08-17,791.107968084332,0,NA,NA
"21502","Onyx River at Lake Vanda Weir",1999-08-18,791.709133689116,0,NA,NA
"21503","Onyx River at Lake Vanda Weir",1999-08-19,792.3102992939,0,NA,NA
"21504","Onyx River at Lake Vanda Weir",1999-08-20,792.911464898684,0,NA,NA
"21505","Onyx River at Lake Vanda Weir",1999-08-21,793.512630503468,0,NA,NA
"21506","Onyx River at Lake Vanda Weir",1999-08-22,794.113796108252,0,NA,NA
"21507","Onyx River at Lake Vanda Weir",1999-08-23,794.714961713036,0,NA,NA
"21508","Onyx River at Lake Vanda Weir",1999-08-24,795.31612731782,0,NA,NA
"21509","Onyx River at Lake Vanda Weir",1999-08-25,795.917292922604,0,NA,NA
"21510","Onyx River at Lake Vanda Weir",1999-08-26,796.518458527388,0,NA,NA
"21511","Onyx River at Lake Vanda Weir",1999-08-27,797.119624132172,0,NA,NA
"21512","Onyx River at Lake Vanda Weir",1999-08-28,797.720789736956,0,NA,NA
"21513","Onyx River at Lake Vanda Weir",1999-08-29,798.321955341739,0,NA,NA
"21514","Onyx River at Lake Vanda Weir",1999-08-30,798.923120946523,0,NA,NA
"21515","Onyx River at Lake Vanda Weir",1999-08-31,799.524286551307,0,NA,NA
"21516","Onyx River at Lake Vanda Weir",1999-09-01,800.125452156091,0,NA,NA
"21517","Onyx River at Lake Vanda Weir",1999-09-02,800.726617760875,0,NA,NA
"21518","Onyx River at Lake Vanda Weir",1999-09-03,801.327783365659,0,NA,NA
"21519","Onyx River at Lake Vanda Weir",1999-09-04,801.928948970443,0,NA,NA
"21520","Onyx River at Lake Vanda Weir",1999-09-05,802.530114575227,0,NA,NA
"21521","Onyx River at Lake Vanda Weir",1999-09-06,803.131280180011,0,NA,NA
"21522","Onyx River at Lake Vanda Weir",1999-09-07,803.732445784795,0,NA,NA
"21523","Onyx River at Lake Vanda Weir",1999-09-08,804.333611389579,0,NA,NA
"21524","Onyx River at Lake Vanda Weir",1999-09-09,804.934776994363,0,NA,NA
"21525","Onyx River at Lake Vanda Weir",1999-09-10,805.535942599147,0,NA,NA
"21526","Onyx River at Lake Vanda Weir",1999-09-11,806.13710820393,0,NA,NA
"21527","Onyx River at Lake Vanda Weir",1999-09-12,806.738273808714,0,NA,NA
"21528","Onyx River at Lake Vanda Weir",1999-09-13,807.339439413498,0,NA,NA
"21529","Onyx River at Lake Vanda Weir",1999-09-14,807.940605018282,0,NA,NA
"21530","Onyx River at Lake Vanda Weir",1999-09-15,808.541770623066,0,NA,NA
"21531","Onyx River at Lake Vanda Weir",1999-09-16,809.14293622785,0,NA,NA
"21532","Onyx River at Lake Vanda Weir",1999-09-17,809.744101832634,0,NA,NA
"21533","Onyx River at Lake Vanda Weir",1999-09-18,810.345267437418,0,NA,NA
"21534","Onyx River at Lake Vanda Weir",1999-09-19,810.946433042202,0,NA,NA
"21535","Onyx River at Lake Vanda Weir",1999-09-20,811.547598646986,0,NA,NA
"21536","Onyx River at Lake Vanda Weir",1999-09-21,812.14876425177,0,NA,NA
"21537","Onyx River at Lake Vanda Weir",1999-09-22,812.749929856554,0,NA,NA
"21538","Onyx River at Lake Vanda Weir",1999-09-23,813.351095461338,0,NA,NA
"21539","Onyx River at Lake Vanda Weir",1999-09-24,813.952261066122,0,NA,NA
"21540","Onyx River at Lake Vanda Weir",1999-09-25,814.553426670906,0,NA,NA
"21541","Onyx River at Lake Vanda Weir",1999-09-26,815.15459227569,0,NA,NA
"21542","Onyx River at Lake Vanda Weir",1999-09-27,815.755757880473,0,NA,NA
"21543","Onyx River at Lake Vanda Weir",1999-09-28,816.356923485257,0,NA,NA
"21544","Onyx River at Lake Vanda Weir",1999-09-29,816.958089090041,0,NA,NA
"21545","Onyx River at Lake Vanda Weir",1999-09-30,817.559254694825,0,NA,NA
"21546","Onyx River at Lake Vanda Weir",1999-10-01,818.160420299609,0,NA,NA
"21547","Onyx River at Lake Vanda Weir",1999-10-02,818.761585904393,0,NA,NA
"21548","Onyx River at Lake Vanda Weir",1999-10-03,819.362751509177,0,NA,NA
"21549","Onyx River at Lake Vanda Weir",1999-10-04,819.963917113961,0,NA,NA
"21550","Onyx River at Lake Vanda Weir",1999-10-05,820.565082718745,0,NA,NA
"21551","Onyx River at Lake Vanda Weir",1999-10-06,821.166248323529,0,NA,NA
"21552","Onyx River at Lake Vanda Weir",1999-10-07,821.767413928313,0,NA,NA
"21553","Onyx River at Lake Vanda Weir",1999-10-08,822.368579533097,0,NA,NA
"21554","Onyx River at Lake Vanda Weir",1999-10-09,822.96974513788,0,NA,NA
"21555","Onyx River at Lake Vanda Weir",1999-10-10,823.570910742664,0,NA,NA
"21556","Onyx River at Lake Vanda Weir",1999-10-11,824.172076347448,0,NA,NA
"21557","Onyx River at Lake Vanda Weir",1999-10-12,824.773241952232,0,NA,NA
"21558","Onyx River at Lake Vanda Weir",1999-10-13,825.374407557016,0,NA,NA
"21559","Onyx River at Lake Vanda Weir",1999-10-14,825.9755731618,0,NA,NA
"21560","Onyx River at Lake Vanda Weir",1999-10-15,826.576738766584,0,NA,NA
"21561","Onyx River at Lake Vanda Weir",1999-10-16,827.177904371368,0,NA,NA
"21562","Onyx River at Lake Vanda Weir",1999-10-17,827.779069976152,0,NA,NA
"21563","Onyx River at Lake Vanda Weir",1999-10-18,828.380235580936,0,NA,NA
"21564","Onyx River at Lake Vanda Weir",1999-10-19,828.98140118572,0,NA,NA
"21565","Onyx River at Lake Vanda Weir",1999-10-20,829.582566790504,0,NA,NA
"21566","Onyx River at Lake Vanda Weir",1999-10-21,830.183732395288,0,NA,NA
"21567","Onyx River at Lake Vanda Weir",1999-10-22,830.784898000072,0,NA,NA
"21568","Onyx River at Lake Vanda Weir",1999-10-23,831.386063604856,0,NA,NA
"21569","Onyx River at Lake Vanda Weir",1999-10-24,831.987229209639,0,NA,NA
"21570","Onyx River at Lake Vanda Weir",1999-10-25,832.588394814423,0,NA,NA
"21571","Onyx River at Lake Vanda Weir",1999-10-26,833.189560419207,0,NA,NA
"21572","Onyx River at Lake Vanda Weir",1999-10-27,833.790726023991,0,NA,NA
"21573","Onyx River at Lake Vanda Weir",1999-10-28,834.391891628775,0,NA,NA
"21574","Onyx River at Lake Vanda Weir",1999-10-29,834.993057233559,0,NA,NA
"21575","Onyx River at Lake Vanda Weir",1999-10-30,835.594222838343,0,NA,NA
"21576","Onyx River at Lake Vanda Weir",1999-10-31,836.195388443127,0,NA,NA
"21577","Onyx River at Lake Vanda Weir",1999-11-01,836.796554047911,0,NA,NA
"21578","Onyx River at Lake Vanda Weir",1999-11-02,837.397719652695,0,NA,NA
"21579","Onyx River at Lake Vanda Weir",1999-11-03,837.998885257479,0,NA,NA
"21580","Onyx River at Lake Vanda Weir",1999-11-04,838.600050862263,0,NA,NA
"21581","Onyx River at Lake Vanda Weir",1999-11-05,839.201216467047,0,NA,NA
"21582","Onyx River at Lake Vanda Weir",1999-11-06,839.80238207183,0,NA,NA
"21583","Onyx River at Lake Vanda Weir",1999-11-07,840.403547676614,0,NA,NA
"21584","Onyx River at Lake Vanda Weir",1999-11-08,841.004713281398,0,NA,NA
"21585","Onyx River at Lake Vanda Weir",1999-11-09,841.605878886182,0,NA,NA
"21586","Onyx River at Lake Vanda Weir",1999-11-10,842.207044490966,0,NA,NA
"21587","Onyx River at Lake Vanda Weir",1999-11-11,842.80821009575,0,NA,NA
"21588","Onyx River at Lake Vanda Weir",1999-11-12,843.409375700534,0,NA,NA
"21589","Onyx River at Lake Vanda Weir",1999-11-13,844.010541305318,0,NA,NA
"21590","Onyx River at Lake Vanda Weir",1999-11-14,844.611706910102,0,NA,NA
"21591","Onyx River at Lake Vanda Weir",1999-11-15,845.212872514886,0,NA,NA
"21592","Onyx River at Lake Vanda Weir",1999-11-16,845.81403811967,0,NA,NA
"21593","Onyx River at Lake Vanda Weir",1999-11-17,846.415203724454,0,NA,NA
"21594","Onyx River at Lake Vanda Weir",1999-11-18,847.016369329237,0,NA,NA
"21595","Onyx River at Lake Vanda Weir",1999-11-19,847.617534934021,0,NA,NA
"21596","Onyx River at Lake Vanda Weir",1999-11-20,848.218700538805,0,NA,NA
"21597","Onyx River at Lake Vanda Weir",1999-11-21,848.819866143589,0,NA,NA
"21598","Onyx River at Lake Vanda Weir",1999-11-22,849.421031748373,0,NA,NA
"21599","Onyx River at Lake Vanda Weir",1999-11-23,850.022197353157,0,NA,NA
"21600","Onyx River at Lake Vanda Weir",1999-11-24,850.623362957941,0,NA,NA
"21601","Onyx River at Lake Vanda Weir",1999-11-25,851.224528562725,0,NA,NA
"21602","Onyx River at Lake Vanda Weir",1999-11-26,851.825694167509,0,NA,NA
"21603","Onyx River at Lake Vanda Weir",1999-11-27,852.426859772293,0,NA,NA
"21604","Onyx River at Lake Vanda Weir",1999-11-28,853.028025377077,0,NA,NA
"21605","Onyx River at Lake Vanda Weir",1999-11-29,853.629190981861,0,NA,NA
"21606","Onyx River at Lake Vanda Weir",1999-11-30,854.230356586645,0,NA,NA
"21607","Onyx River at Lake Vanda Weir",1999-12-01,854.831522191429,21.5,NA,NA
"21608","Onyx River at Lake Vanda Weir",1999-12-02,855.432687796213,15.5,NA,NA
"21609","Onyx River at Lake Vanda Weir",1999-12-03,856.033853400996,33.2,NA,NA
"21610","Onyx River at Lake Vanda Weir",1999-12-04,856.63501900578,34.7,NA,NA
"21611","Onyx River at Lake Vanda Weir",1999-12-05,857.236184610564,72.1,NA,NA
"21612","Onyx River at Lake Vanda Weir",1999-12-06,857.837350215348,58.9,NA,NA
"21613","Onyx River at Lake Vanda Weir",1999-12-07,858.438515820132,74.5,NA,NA
"21614","Onyx River at Lake Vanda Weir",1999-12-08,859.039681424916,125.6,NA,NA
"21615","Onyx River at Lake Vanda Weir",1999-12-09,859.6408470297,27,NA,NA
"21616","Onyx River at Lake Vanda Weir",1999-12-10,860.242012634484,34,NA,NA
"21617","Onyx River at Lake Vanda Weir",1999-12-11,860.843178239268,69.9,NA,NA
"21618","Onyx River at Lake Vanda Weir",1999-12-12,861.444343844052,170.9,NA,NA
"21619","Onyx River at Lake Vanda Weir",1999-12-13,862.045509448836,330.1,NA,NA
"21620","Onyx River at Lake Vanda Weir",1999-12-14,862.64667505362,111.2,NA,NA
"21621","Onyx River at Lake Vanda Weir",1999-12-15,863.247840658403,97.6,NA,NA
"21622","Onyx River at Lake Vanda Weir",1999-12-16,863.849006263187,71.6,NA,NA
"21623","Onyx River at Lake Vanda Weir",1999-12-17,864.450171867971,106.8,NA,NA
"21624","Onyx River at Lake Vanda Weir",1999-12-18,865.051337472755,166.6,NA,NA
"21625","Onyx River at Lake Vanda Weir",1999-12-19,865.652503077539,201.2,NA,NA
"21626","Onyx River at Lake Vanda Weir",1999-12-20,866.253668682323,245.6,NA,NA
"21627","Onyx River at Lake Vanda Weir",1999-12-21,866.854834287107,276,NA,NA
"21628","Onyx River at Lake Vanda Weir",1999-12-22,867.455999891891,251,0.0399999999950149,867.455999891891
"21629","Onyx River at Lake Vanda Weir",1999-12-23,842.305238609088,227.6,NA,NA
"21630","Onyx River at Lake Vanda Weir",1999-12-24,792.003716043483,213.4,NA,NA
"21631","Onyx River at Lake Vanda Weir",1999-12-25,741.702193477878,196.1,NA,NA
"21632","Onyx River at Lake Vanda Weir",1999-12-26,691.400670912272,246.8,NA,NA
"21633","Onyx River at Lake Vanda Weir",1999-12-27,641.099148346667,295.8,NA,NA
"21634","Onyx River at Lake Vanda Weir",1999-12-28,590.797625781061,275.2,NA,NA
"21635","Onyx River at Lake Vanda Weir",1999-12-29,540.496103215456,180.1,NA,NA
"21636","Onyx River at Lake Vanda Weir",1999-12-30,490.194580649851,108.5,NA,NA
"21637","Onyx River at Lake Vanda Weir",1999-12-31,439.893058084245,176.5,NA,NA
"21638","Onyx River at Lake Vanda Weir",2000-01-01,389.59153551864,138.5,NA,NA
"21639","Onyx River at Lake Vanda Weir",2000-01-02,339.290012953034,128.9,NA,NA
"21640","Onyx River at Lake Vanda Weir",2000-01-03,288.988490387429,135.3,NA,NA
"21641","Onyx River at Lake Vanda Weir",2000-01-04,238.686967821824,173.7,NA,NA
"21642","Onyx River at Lake Vanda Weir",2000-01-05,188.385445256218,245.7,NA,NA
"21643","Onyx River at Lake Vanda Weir",2000-01-06,138.083922690613,270.5,NA,NA
"21644","Onyx River at Lake Vanda Weir",2000-01-07,87.7824001250074,254,0.00400000000569624,87.7824001250074
"21645","Onyx River at Lake Vanda Weir",2000-01-08,88.3684827253362,228,NA,NA
"21646","Onyx River at Lake Vanda Weir",2000-01-09,89.5406479259938,248.7,NA,NA
"21647","Onyx River at Lake Vanda Weir",2000-01-10,90.7128131266515,229.5,NA,NA
"21648","Onyx River at Lake Vanda Weir",2000-01-11,91.8849783273091,183.9,NA,NA
"21649","Onyx River at Lake Vanda Weir",2000-01-12,93.0571435279667,282.5,NA,NA
"21650","Onyx River at Lake Vanda Weir",2000-01-13,94.2293087286243,329.8,NA,NA
"21651","Onyx River at Lake Vanda Weir",2000-01-14,95.401473929282,303.1,NA,NA
"21652","Onyx River at Lake Vanda Weir",2000-01-15,96.5736391299396,369.3,NA,NA
"21653","Onyx River at Lake Vanda Weir",2000-01-16,97.7458043305972,266.6,NA,NA
"21654","Onyx River at Lake Vanda Weir",2000-01-17,98.9179695312549,295.8,NA,NA
"21655","Onyx River at Lake Vanda Weir",2000-01-18,100.090134731912,394,NA,NA
"21656","Onyx River at Lake Vanda Weir",2000-01-19,101.26229993257,207.1,NA,NA
"21657","Onyx River at Lake Vanda Weir",2000-01-20,102.434465133228,245.1,NA,NA
"21658","Onyx River at Lake Vanda Weir",2000-01-21,103.606630333885,167.7,NA,NA
"21659","Onyx River at Lake Vanda Weir",2000-01-22,104.778795534543,161.3,NA,NA
"21660","Onyx River at Lake Vanda Weir",2000-01-23,105.950960735201,115.3,NA,NA
"21661","Onyx River at Lake Vanda Weir",2000-01-24,107.123125935858,218.8,NA,NA
"21662","Onyx River at Lake Vanda Weir",2000-01-25,108.295291136516,165.1,NA,NA
"21663","Onyx River at Lake Vanda Weir",2000-01-26,109.467456337174,294.5,NA,NA
"21664","Onyx River at Lake Vanda Weir",2000-01-27,110.639621537831,72.1,NA,NA
"21665","Onyx River at Lake Vanda Weir",2000-01-28,111.811786738489,102.5,NA,NA
"21666","Onyx River at Lake Vanda Weir",2000-01-29,112.983951939146,105.8,NA,NA
"21667","Onyx River at Lake Vanda Weir",2000-01-30,114.156117139804,94,NA,NA
"21668","Onyx River at Lake Vanda Weir",2000-01-31,115.328282340462,186,NA,NA
"21669","Onyx River at Lake Vanda Weir",2000-02-01,116.500447541119,356.9,NA,NA
"21670","Onyx River at Lake Vanda Weir",2000-02-02,117.672612741777,128.3,NA,NA
"21671","Onyx River at Lake Vanda Weir",2000-02-03,118.844777942435,116.5,NA,NA
"21672","Onyx River at Lake Vanda Weir",2000-02-04,120.016943143092,29.6,NA,NA
"21673","Onyx River at Lake Vanda Weir",2000-02-05,121.18910834375,6.9,NA,NA
"21674","Onyx River at Lake Vanda Weir",2000-02-06,122.361273544407,0.5,NA,NA
"21675","Onyx River at Lake Vanda Weir",2000-02-07,123.533438745065,0,NA,NA
"21676","Onyx River at Lake Vanda Weir",2000-02-08,124.705603945723,0,NA,NA
"21677","Onyx River at Lake Vanda Weir",2000-02-09,125.87776914638,0,NA,NA
"21678","Onyx River at Lake Vanda Weir",2000-02-10,127.049934347038,0,NA,NA
"21679","Onyx River at Lake Vanda Weir",2000-02-11,128.222099547696,0,NA,NA
"21680","Onyx River at Lake Vanda Weir",2000-02-12,129.394264748353,0,NA,NA
"21681","Onyx River at Lake Vanda Weir",2000-02-13,130.566429949011,0,NA,NA
"21682","Onyx River at Lake Vanda Weir",2000-02-14,131.738595149668,0,NA,NA
"21683","Onyx River at Lake Vanda Weir",2000-02-15,132.910760350326,0,NA,NA
"21684","Onyx River at Lake Vanda Weir",2000-02-16,134.082925550984,0,NA,NA
"21685","Onyx River at Lake Vanda Weir",2000-02-17,135.255090751641,0,NA,NA
"21686","Onyx River at Lake Vanda Weir",2000-02-18,136.427255952299,0,NA,NA
"21687","Onyx River at Lake Vanda Weir",2000-02-19,137.599421152957,0,NA,NA
