"","date","Si_load_kg.day","se.pred","month","year","day.month","Q"
"2275",1999-12-23,0,0,12,1999,"12-23",0
"2276",1999-12-24,0,0,12,1999,"12-24",0
"2277",1999-12-25,0,0,12,1999,"12-25",0
"2278",1999-12-26,0,0,12,1999,"12-26",0
"2279",1999-12-27,0,0,12,1999,"12-27",0
"2280",1999-12-28,0,0,12,1999,"12-28",0
"2281",1999-12-29,0,0,12,1999,"12-29",0
"2282",1999-12-30,0,0,12,1999,"12-30",0
"2283",1999-12-31,0,0,12,1999,"12-31",0
"2284",2000-01-01,0,0,1,2000,"01-01",0
"2285",2000-01-02,0,0,1,2000,"01-02",0
"2286",2000-01-03,0,0,1,2000,"01-03",0
"2287",2000-01-04,0,0,1,2000,"01-04",0
"2288",2000-01-05,0,0,1,2000,"01-05",0
"2289",2000-01-06,0,0,1,2000,"01-06",0
"2290",2000-01-07,0,0,1,2000,"01-07",0
"2291",2000-01-08,0,0,1,2000,"01-08",0
"2292",2000-01-09,0,0,1,2000,"01-09",0
"2293",2000-01-10,0,0,1,2000,"01-10",0
"2294",2000-01-11,0,0,1,2000,"01-11",0
"2295",2000-01-12,0,0,1,2000,"01-12",0
"2296",2000-01-13,0,0,1,2000,"01-13",0
"2297",2000-01-14,0,0,1,2000,"01-14",0
"2298",2000-01-15,0,0,1,2000,"01-15",0
"2299",2000-01-16,0,0,1,2000,"01-16",0
"2300",2000-01-17,0,0,1,2000,"01-17",0
"2301",2000-01-18,0,0,1,2000,"01-18",0
"2302",2000-01-19,0,0,1,2000,"01-19",0
"2303",2000-01-20,0,0,1,2000,"01-20",0
"2304",2000-01-21,0,0,1,2000,"01-21",0
"2305",2000-01-22,0,0,1,2000,"01-22",0
"2306",2000-01-23,0,0,1,2000,"01-23",0
"2307",2000-01-24,0,0,1,2000,"01-24",0
"2308",2000-01-25,0,0,1,2000,"01-25",0
"2309",2000-01-26,0,0,1,2000,"01-26",0
"2310",2000-01-27,0,0,1,2000,"01-27",0
"2311",2000-01-28,0,0,1,2000,"01-28",0
"2312",2000-01-29,0,0,1,2000,"01-29",0
"2313",2000-01-30,0,0,1,2000,"01-30",0
"2314",2000-01-31,0,0,1,2000,"01-31",0
"2315",2000-02-01,0,0,2,2000,"02-01",0
"2316",2000-02-02,0,0,2,2000,"02-02",0
"2317",2000-02-03,0,0,2,2000,"02-03",0
"2318",2000-02-04,0,0,2,2000,"02-04",0
"2319",2000-02-05,0,0,2,2000,"02-05",0
"2320",2000-02-06,0,0,2,2000,"02-06",0
"2321",2000-02-07,0,0,2,2000,"02-07",0
"2322",2000-02-08,0,0,2,2000,"02-08",0
"2323",2000-02-09,0,0,2,2000,"02-09",0
"2324",2000-02-10,0,0,2,2000,"02-10",0
"2325",2000-02-11,0,0,2,2000,"02-11",0
"2326",2000-02-12,0,0,2,2000,"02-12",0
"2327",2000-02-13,0,0,2,2000,"02-13",0
"2328",2000-02-14,0,0,2,2000,"02-14",0
"2329",2000-02-15,0,0,2,2000,"02-15",0
"2330",2000-02-16,0,0,2,2000,"02-16",0
"2331",2000-02-17,0,0,2,2000,"02-17",0
"2332",2000-02-18,0,0,2,2000,"02-18",0
"2333",2000-02-19,0,0,2,2000,"02-19",0
"2334",2000-02-20,0,0,2,2000,"02-20",0
"2335",2000-02-21,0,0,2,2000,"02-21",0
"2336",2000-02-22,0,0,2,2000,"02-22",0
"2337",2000-02-23,0,0,2,2000,"02-23",0
"2338",2000-02-24,0,0,2,2000,"02-24",0
"2339",2000-02-25,0,0,2,2000,"02-25",0
"2340",2000-02-26,0,0,2,2000,"02-26",0
"2341",2000-02-27,0,0,2,2000,"02-27",0
"2342",2000-02-28,0,0,2,2000,"02-28",0
"2343",2000-02-29,0,0,2,2000,"02-29",0
"2344",2000-03-01,0,0,3,2000,"03-01",0
"2345",2000-03-02,0,0,3,2000,"03-02",0
"2346",2000-03-03,0,0,3,2000,"03-03",0
"2347",2000-03-04,0,0,3,2000,"03-04",0
"2348",2000-03-05,0,0,3,2000,"03-05",0
"2349",2000-03-06,0,0,3,2000,"03-06",0
"2350",2000-03-07,0,0,3,2000,"03-07",0
"2351",2000-03-08,0,0,3,2000,"03-08",0
"2352",2000-03-09,0,0,3,2000,"03-09",0
"2353",2000-03-10,0,0,3,2000,"03-10",0
"2354",2000-03-11,0,0,3,2000,"03-11",0
"2355",2000-03-12,0,0,3,2000,"03-12",0
"2356",2000-03-13,0,0,3,2000,"03-13",0
"2357",2000-03-14,0,0,3,2000,"03-14",0
"2358",2000-03-15,0,0,3,2000,"03-15",0
"2359",2000-03-16,0,0,3,2000,"03-16",0
"2360",2000-03-17,0,0,3,2000,"03-17",0
"2361",2000-03-18,0,0,3,2000,"03-18",0
"2362",2000-03-19,0,0,3,2000,"03-19",0
"2363",2000-03-20,0,0,3,2000,"03-20",0
"2364",2000-03-21,0,0,3,2000,"03-21",0
"2365",2000-03-22,0,0,3,2000,"03-22",0
"2366",2000-03-23,0,0,3,2000,"03-23",0
"2367",2000-03-24,0,0,3,2000,"03-24",0
"2368",2000-03-25,0,0,3,2000,"03-25",0
"2369",2000-03-26,0,0,3,2000,"03-26",0
"2370",2000-03-27,0,0,3,2000,"03-27",0
"2371",2000-03-28,0,0,3,2000,"03-28",0
"2372",2000-03-29,0,0,3,2000,"03-29",0
"2373",2000-03-30,0,0,3,2000,"03-30",0
"2374",2000-03-31,0,0,3,2000,"03-31",0
"2375",2000-04-01,0,0,4,2000,"04-01",0
"2376",2000-04-02,0,0,4,2000,"04-02",0
"2377",2000-04-03,0,0,4,2000,"04-03",0
"2378",2000-04-04,0,0,4,2000,"04-04",0
"2379",2000-04-05,0,0,4,2000,"04-05",0
"2380",2000-04-06,0,0,4,2000,"04-06",0
"2381",2000-04-07,0,0,4,2000,"04-07",0
"2382",2000-04-08,0,0,4,2000,"04-08",0
"2383",2000-04-09,0,0,4,2000,"04-09",0
"2384",2000-04-10,0,0,4,2000,"04-10",0
"2385",2000-04-11,0,0,4,2000,"04-11",0
"2386",2000-04-12,0,0,4,2000,"04-12",0
"2387",2000-04-13,0,0,4,2000,"04-13",0
"2388",2000-04-14,0,0,4,2000,"04-14",0
"2389",2000-04-15,0,0,4,2000,"04-15",0
"2390",2000-04-16,0,0,4,2000,"04-16",0
"2391",2000-04-17,0,0,4,2000,"04-17",0
"2392",2000-04-18,0,0,4,2000,"04-18",0
"2393",2000-04-19,0,0,4,2000,"04-19",0
"2394",2000-04-20,0,0,4,2000,"04-20",0
"2395",2000-04-21,0,0,4,2000,"04-21",0
"2396",2000-04-22,0,0,4,2000,"04-22",0
"2397",2000-04-23,0,0,4,2000,"04-23",0
"2398",2000-04-24,0,0,4,2000,"04-24",0
"2399",2000-04-25,0,0,4,2000,"04-25",0
"2400",2000-04-26,0,0,4,2000,"04-26",0
"2401",2000-04-27,0,0,4,2000,"04-27",0
"2402",2000-04-28,0,0,4,2000,"04-28",0
"2403",2000-04-29,0,0,4,2000,"04-29",0
"2404",2000-04-30,0,0,4,2000,"04-30",0
"2405",2000-05-01,0,0,5,2000,"05-01",0
"2406",2000-05-02,0,0,5,2000,"05-02",0
"2407",2000-05-03,0,0,5,2000,"05-03",0
"2408",2000-05-04,0,0,5,2000,"05-04",0
"2409",2000-05-05,0,0,5,2000,"05-05",0
"2410",2000-05-06,0,0,5,2000,"05-06",0
"2411",2000-05-07,0,0,5,2000,"05-07",0
"2412",2000-05-08,0,0,5,2000,"05-08",0
"2413",2000-05-09,0,0,5,2000,"05-09",0
"2414",2000-05-10,0,0,5,2000,"05-10",0
"2415",2000-05-11,0,0,5,2000,"05-11",0
"2416",2000-05-12,0,0,5,2000,"05-12",0
"2417",2000-05-13,0,0,5,2000,"05-13",0
"2418",2000-05-14,0,0,5,2000,"05-14",0
"2419",2000-05-15,0,0,5,2000,"05-15",0
"2420",2000-05-16,0,0,5,2000,"05-16",0
"2421",2000-05-17,0,0,5,2000,"05-17",0
"2422",2000-05-18,0,0,5,2000,"05-18",0
"2423",2000-05-19,0,0,5,2000,"05-19",0
"2424",2000-05-20,0,0,5,2000,"05-20",0
"2425",2000-05-21,0,0,5,2000,"05-21",0
"2426",2000-05-22,0,0,5,2000,"05-22",0
"2427",2000-05-23,0,0,5,2000,"05-23",0
"2428",2000-05-24,0,0,5,2000,"05-24",0
"2429",2000-05-25,0,0,5,2000,"05-25",0
"2430",2000-05-26,0,0,5,2000,"05-26",0
"2431",2000-05-27,0,0,5,2000,"05-27",0
"2432",2000-05-28,0,0,5,2000,"05-28",0
"2433",2000-05-29,0,0,5,2000,"05-29",0
"2434",2000-05-30,0,0,5,2000,"05-30",0
"2435",2000-05-31,0,0,5,2000,"05-31",0
"2436",2000-06-01,0,0,6,2000,"06-01",0
"2437",2000-06-02,0,0,6,2000,"06-02",0
"2438",2000-06-03,0,0,6,2000,"06-03",0
"2439",2000-06-04,0.00527868888828947,0.00248974801109463,6,2000,"06-04",0.0025
"2440",2000-06-05,0.0134715325700868,0.0063539871609366,6,2000,"06-05",0.006416667
"2441",2000-06-06,0.183290155323195,0.08645069056476,6,2000,"06-06",0.100166667
"2442",2000-06-07,0.518604044926469,0.244604942008565,6,2000,"06-07",0.673708333
"2443",2000-06-08,0.519015021671608,0.244798783425529,6,2000,"06-08",0.641833333
"2444",2000-06-09,0.465074333956943,0.219357102205671,6,2000,"06-09",0.393833333
"2445",2000-06-10,0.337152576287012,0.159021486965872,6,2000,"06-10",0.22
"2446",2000-06-11,0.187828740518053,0.0885913610420728,6,2000,"06-11",0.103083333
"2447",2000-06-12,0.124895391528746,0.0589081984625814,6,2000,"06-12",0.064791667
"2448",2000-06-13,0.0653644707246056,0.0308298261986747,6,2000,"06-13",0.032333333
"2449",2000-06-14,0.038832743883449,0.0183158638243774,6,2000,"06-14",0.018833333
"2450",2000-06-15,0.0218299351291958,0.0102963138613483,6,2000,"06-15",0.010458333
"2451",2000-06-16,0.0113030801528636,0.00533121423243312,6,2000,"06-16",0.005375
"2452",2000-06-17,0.025758966529013,0.0121494820097733,6,2000,"06-17",0.012375
"2453",2000-06-18,0.0401698855410316,0.0189465404664322,6,2000,"06-18",0.0195
"2454",2000-06-19,0.0318642668928407,0.0150291098415436,6,2000,"06-19",0.015375
"2455",2000-06-20,0.0557478488382899,0.0262940473866254,6,2000,"06-20",0.027375
"2456",2000-06-21,0.0974395778111762,0.045958380990301,6,2000,"06-21",0.049416667
"2457",2000-06-22,0.0925433831705584,0.0436490403327271,6,2000,"06-22",0.04675
"2458",2000-06-23,0.0603761912164763,0.0284770527644037,6,2000,"06-23",0.02975
"2459",2000-06-24,0.0289897331887121,0.0136733063978977,6,2000,"06-24",0.013958333
"2460",2000-06-25,0.0133009971840588,0.00627355238874793,6,2000,"06-25",0.006333333
"2461",2000-06-26,0.00842938424972123,0.00397580594625582,6,2000,"06-26",0.004
"2462",2000-06-27,0.00501688526146432,0.00236626563261399,6,2000,"06-27",0.002375
"2463",2000-06-28,0.00930198237963526,0.00438737584636076,6,2000,"06-28",0.004416667
"2464",2000-06-29,0.04159078529998,0.019616722480124,6,2000,"06-29",0.020208333
"2465",2000-06-30,0.0410917077877169,0.0193813274284672,6,2000,"06-30",0.019958333
"2466",2000-07-01,0.0338914692546857,0.0159852607258451,7,2000,"07-01",0.016375
"2467",2000-07-02,0.0189153711826888,0.00892162974137255,7,2000,"07-02",0.009041667
"2468",2000-07-03,0.0730374005506745,0.0344488426207457,7,2000,"07-03",0.036333333
"2469",2000-07-04,0.0922476474402677,0.0435095535279763,7,2000,"07-04",0.046583333
"2470",2000-07-05,0.145896762621892,0.0688137115579675,7,2000,"07-05",0.077041667
"2471",2000-07-06,0.262526969780552,0.123823550639605,7,2000,"07-06",0.155666667
"2472",2000-07-07,0.200653456196309,0.0946402703505241,7,2000,"07-07",0.111458333
"2473",2000-07-08,0.10125599094636,0.0477584315736794,7,2000,"07-08",0.0515
"2474",2000-07-09,0.0701007858834875,0.0330637580511284,7,2000,"07-09",0.034791667
"2475",2000-07-10,0.0823321330089395,0.0388327989669817,7,2000,"07-10",0.04125
"2476",2000-07-11,0.0587677218920332,0.0277184016322403,7,2000,"07-11",0.028916667
"2477",2000-07-12,0.0400966329622629,0.0189119901327874,7,2000,"07-12",0.019458333
"2478",2000-07-13,0.0270426368240142,0.0127549383326437,7,2000,"07-13",0.013
"2479",2000-07-14,0.0146031894943707,0.00688774481100914,7,2000,"07-14",0.006958333
"2480",2000-07-15,0.00895474561280383,0.00422359804700694,7,2000,"07-15",0.00425
"2481",2000-07-16,0.005368717030906,0.00253221071230047,7,2000,"07-16",0.002541667
"2482",2000-07-17,0.00422794939902882,0.00199415590310566,7,2000,"07-17",0.002
"2483",2000-07-18,0.00563184337133666,0.00265631696228372,7,2000,"07-18",0.002666667
"2484",2000-07-19,0.0348233611936177,0.0164247971619965,7,2000,"07-19",0.016833333
"2485",2000-07-20,0.113413726003568,0.0534927525989727,7,2000,"07-20",0.05825
"2486",2000-07-21,0.0796789230473805,0.0375813851472617,7,2000,"07-21",0.039833333
"2487",2000-07-22,0.0409346097996136,0.0193072305434822,7,2000,"07-22",0.019875
"2488",2000-07-23,0.0196075045934306,0.00924808159698944,7,2000,"07-23",0.009375
"2489",2000-07-24,0.00913008340687948,0.00430629792444015,7,2000,"07-24",0.004333333
"2490",2000-07-25,0.0178005774934124,0.00839582580986706,7,2000,"07-25",0.0085
"2491",2000-07-26,0.106103579739212,0.050044846782271,7,2000,"07-26",0.054166667
"2492",2000-07-27,0.0894181075968683,0.0421749719024054,7,2000,"07-27",0.045041667
"2493",2000-07-28,0.0481478703515367,0.0227094392155067,7,2000,"07-28",0.0235
"2494",2000-07-29,0.0281518770281376,0.013278122905648,7,2000,"07-29",0.013541667
"2495",2000-07-30,0.021840289607343,0.0103011976576694,7,2000,"07-30",0.010458333
"2496",2000-07-31,0.0128722608372728,0.00607133447265471,7,2000,"07-31",0.006125
"2497",2000-08-01,0.0141729669228198,0.00668482590168997,8,2000,"08-01",0.00675
"2498",2000-08-02,0.00755886364859791,0.00356521593401397,8,2000,"08-02",0.003583333
"2499",2000-08-03,0.00422870689073686,0.00199451318187572,8,2000,"08-03",0.002
"2500",2000-08-04,0.00343774152432543,0.00162144621590309,8,2000,"08-04",0.001625
"2501",2000-08-05,0.00264589208197309,0.00124796226640252,8,2000,"08-05",0.00125
"2502",2000-08-06,0.00211750839456107,0.000998744655236346,8,2000,"08-06",0.001
"2503",2000-08-07,0.00185317739581547,0.000874070215744842,8,2000,"08-07",0.000875
"2504",2000-08-08,0.00352582366008192,0.00166299106291978,8,2000,"08-08",0.001666667
"2505",2000-08-09,0.00528236155330675,0.00249148026139687,8,2000,"08-09",0.0025
"2506",2000-08-10,0.00431686157335511,0.00203609224636735,8,2000,"08-10",0.002041667
"2507",2000-08-11,0.0021176199695534,0.000998797280731258,8,2000,"08-11",0.001
"2508",2000-08-12,0.00211764228525734,0.000998807806162986,8,2000,"08-12",0.001
"2509",2000-08-13,0.00458046827790781,0.00216042506503892,8,2000,"08-13",0.002166667
"2510",2000-08-14,0.147635722014276,0.0696339096753764,8,2000,"08-14",0.078041667
"2511",2000-08-15,0.228461544772132,0.107756241889895,8,2000,"08-15",0.130458333
"2512",2000-08-16,0.140685189613764,0.0663556194433809,8,2000,"08-16",0.073916667
"2513",2000-08-17,0.166219761489611,0.0783992634025997,8,2000,"08-17",0.089333333
